tweet,label,hate_words,emojis
@USER: They know the truth is out there but still don’t mind lying to your face. 🤦🏾‍♂️ #TrumpCrimeFamily #DonaldTrumpJr #donald…,0,[],"['🤦🏾', '♂']"
@USER: #DefundThePolice #America #BlackLivesMatter #BlackTwitter #injustice3 #injustice #PoliceViolence Scared 🐷are dangerous 🐷 …,0,[],"['🐷', '🐷']"
@USER: An unarmed black man is killed by cop in US:×DemonCrats take the knee push #BLM tags×Repugs defend the cops×After a…,0,[],[]
@USER: #KingCharles via his charity @USER has directly helped as much young black people as the #BLM Foundation ✌🏾…,0,[],['✌🏾']
@USER: If everything was about fairness #WhitePrivilege wouldn’t exist.#BlackLivesMatter,0,[],[]
@USER: #KingCharles via his charity @USER has directly helped as much young black people as the #BLM Foundation ✌🏾…,0,[],['✌🏾']
What have they done So far…#BlackLivesMatter,0,[],[]
A bunch of anti-black elites enjoying black culture….Make it make sense🤦🏽‍♂️,0,[],"['🤦🏽', '♂']"
I listened to a space about White women held by White women attacking White women. They let others come in and be…,0,[],[]
So wild thinking that bc Dave framed his anti-trans rhetoric as “you can’t say this about the lgbtq people but xyz…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: A bunch of anti-black elites enjoying black culture….Make it make sense🤦🏽‍♂️,0,[],"['🤦🏽', '♂']"
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
"@USER: what a perfect summary of what it means to be what conservatives call a ""woke liberal"": Someone who uses the rhetoric of…",0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
Asians have to work extra hard to get back into the good graces of white people after whites disciplined them heavi…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: Too many black women die from giving birth for a bunch of black nurses to be sitting around discussing icks that were…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: A bunch of anti-black elites enjoying black culture….Make it make sense🤦🏽‍♂️,0,[],"['🤦🏽', '♂']"
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: Study revealed a discrepancy in how guests who are perceived to be black are booked compared with white counterparts,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: I wonder why that is after Black Lives Matter Defund the Police and Covid enforcement.,0,[],[]
"@USER: Pot Calls Kettle Black. Yorkshire cricketer #AzeemRafiq claims he's been ""driven out of the country"" by threats he faced…",0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
Demonize dissent and then go on to say how LA failed Latinos during covid “didn’t get assistance” I’m assuming mean…,0,[],[]
I wonder why that is after Black Lives Matter Defund the Police and Covid enforcement.,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: 🌮 🌯 VILE ANTI-BLACK RACIST AMERICAN CHOLO is lying right now LIVE 👉🏿👉🏿👉🏿 TARIQ NASHEED INTERVIEW With DUSTY VISION &amp;…,0,[],"['🌮', '🌯', '👉🏿👉🏿👉🏿']"
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER ...it seems implausible to me that they meant those amendments as a mandate for the government to…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER I think it's their shift on not just jason but a lot of their villians being now psudoe anti heroes. Becau…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
"@USER: It's funny how anti-black slurs always slips ""accidentally"" out of folks mouths. No other group gets disrespected like…",0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
Idk- this sounds anti-black,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER @USER @USER @USER @USER Yes anti-Black slurs antisemitism and homopho…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
Watching the comments under an anti black y2k influencer call out post that are like “ANYWAYS THISSSS GIRL yt girl…,0,[],[]
@USER: Boxing. And by far. The anti Black racism and exploitation Black boxers have endured on the international stage since its inc…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: @USER @USER This is a damaging and erroneous conflation of Black Lives Matter and defund protests with a…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: Yet there is no task force to combat anti-black racism no #reparations task force no #Freedmen Bureau all of these…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: Only on Twitter will you find white people falsely accusing Black men of sexual predation and then stroking themselves…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
If this 4chan white comedian was making anti-Jewish jokes &amp; slurs and made a white Jewish lady cry the white media…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
@USER @USER @USER @USER You described the 'don't say gay anti woke anti aborti…,1,['gay'],[]
@USER: As a black man was being harassed humiliated pulled by his hair and forced to take a selfie at the beach NOBODY DID ANYT…,0,[],[]
"""Since there is relentless repetition of anti-Muslim bigotry we should also not feel tired in repeating our opposi…",0,[],[]
#IndiaGenocideNews - National bill on anti-minority Uniform Civil Code introduced - Three months after bail ord…,0,[],[]
I testified in Congress today about the reality of a extremist anti-democracy #WokeArmy. Instead of asking me — a…,0,[],[]
@USER @USER @USER @USER Oh GFY You are racist your country is the most racist country…,0,[],[]
@USER: “RSS in not anti-muslim or anti-christian. RSS is against monopolistic expansionism in the form of proselytizing evan…,0,[],[]
@USER @USER @USER @USER @USER so what if you made it back in 2012 that doesn't mean anythi…,0,[],[]
@USER @USER @USER @USER @USER They were hell bent on depicting modi ji…,1,['hell'],[]
@USER: “Brigitte Gabriel” whose real name is بريجيت غابرييل that’s Hanan Qahwaji to you and me enjoys anti-Islam activism an…,0,[],[]
@USER: “RSS in not anti-muslim or anti-christian. RSS is against monopolistic expansionism in the form of proselytizing evan…,0,[],[]
@USER: Anti -Muslim crimes have increased 99% from 2014-2016.”The number of anti Muslim crimes probably went from 2 to 4. 🙄🙄🙄,0,[],['🙄🙄🙄']
@USER @USER Thats a big conspiracy against islam Anti islamic extremists pay to people who dis…,0,[],[]
@USER @USER anti muslim racists @USER didn't care,0,[],[]
@USER: “RSS in not anti-muslim or anti-christian. RSS is against monopolistic expansionism in the form of proselytizing evan…,0,[],[]
@USER A time will come when Muslim ummah will be in strife and anti-islamic forces will capture major M…,0,[],[]
@USER: US author @USER's Twitter account has been withheld in India. Khaled used to criticize the persecution of Indi…,0,[],[]
@USER: Germany 🇩🇪 has recorded 120 anti-Muslim hate crimes in the past 30 days. Islamophobia in Germany is on the rise.,0,[],['🇩🇪']
@USER Qasim saw that in the name of making peace in the world anti-islamic forces will wage war and dest…,0,[],[]
It's sad that Hanan Qahwaji aka @USER is says she is anti-Muslim even though she is a Muslim herself. Sad.…,0,[],[]
@USER @USER Well that's my town under Jmm and khangress have grown too many anti nationals here during coron…,0,[],[]
@USER Don't worry.They are enough.Even for promotion for propaganda through Anti-Muslim Movies.,0,[],[]
@USER @USER @USER @USER @USER @USER @USER @USER @USER Islamic count…,0,[],[]
@USER They are enough.Please contact them.Even for promotion for any Anti-Muslim Movies.,0,[],[]
@USER: @USER Qasim saw that in the name of making peace in the world anti-islamic forces will wage war and destroy Musl…,0,[],[]
US author @USER's Twitter account has been withheld in India. Khaled used to criticize the persecution of…,0,[],[]
@USER: “RSS in not anti-muslim or anti-christian. RSS is against monopolistic expansionism in the form of proselytizing evan…,0,[],[]
@USER: In the discussion about global anti-Muslim and anti-Arab violence remember when Israeli soldiers wore shirts about killing…,0,[],[]
@USER @USER @USER Last couple of years there has formed an indian troll army that is hindu…,0,[],[]
@USER: “RSS in not anti-muslim or anti-christian. RSS is against monopolistic expansionism in the form of proselytizing evan…,0,[],[]
@USER: “RSS in not anti-muslim or anti-christian. RSS is against monopolistic expansionism in the form of proselytizing evan…,0,[],[]
@USER @USER When you will be kicked out of your house by some aggressor then I will call that aggressor…,0,[],[]
@USER Islamic countries were captured by anti-Islamic forces and Prophet Muhammad SAW instructed Qasim to share…,0,[],[]
@USER A time will come when Muslim ummah will be in strife and anti-islamic forces will capture major Muslim countr…,0,[],[]
@USER You realize this is a very anti-muslim take Right,0,[],[]
@USER When Israel is surrounded by Muslim countries that consistently gang up on Israel for hundreds of years …,0,[],[]
@USER @USER @USER @USER @USER Oh shit I forgot the anti-asian anti-muslim...…,1,['shit'],[]
@USER He should be freed immediately.. injustice is being done by this anti muslim regime..,0,[],[]
@USER @USER @USER @USER @USER @USER @USER…,0,[],[]
@USER: The only war that anti Zionist states have actually won against Israel is the propaganda and PR war; whilst simultaneously…,0,[],[]
@USER: Recent events targeting NJ Muslims --Hindutva-linked group paraded hate symbol Baba bulldozer in Edison August .Hi…,0,[],[]
@USER @USER @USER @USER @USER @USER @USER @USER @USER A t…,0,[],[]
Not to mention after 9/11 which 🇺🇸 fedstrained themselves and used it against them their own government and pop…,0,[],['🇺🇸']
@USER: Germany 🇩🇪 has recorded 120 anti-Muslim hate crimes in the past 30 days. Islamophobia in Germany is on the rise.,0,[],['🇩🇪']
"@USER: American ""Wokeness"" is universally despised by people across the world. America is a globalist empire yet its people even mos…",0,[],[]
@USER @USER @USER Islamic countries were captured by anti-Islamic forces and Prophet Muha…,0,[],[]
@USER: Just going to put it out there. As a Black Muslim… cheering on Morocco is CONFLICTING as heck for me. I’m not feeling the sam…,0,[],[]
@USER: California Trains Cops Prison Guards With Anti-Muslim Video via ⁦@USER⁩,0,[],[]
@USER @USER Nope it is just their current gov are extremist and anti Muslim,0,[],[]
@USER Anti-Muslim crimes meaning Shia v. Sunni.,0,[],[]
@USER: California Trains Cops Prison Guards With Anti-Muslim Video via ⁦@USER⁩,0,[],[]
California Trains Cops Prison Guards With Anti-Muslim Video via ⁦@USER⁩,0,[],[]
@USER: y’all lost y’all damn minds with this fr . y’all never go this hard when it comes to other racial matters but ok lol . Wb al…,1,['damn'],[]
Anti -Muslim crimes have increased 99% from 2014-2016.”The number of anti Muslim crimes probably went from 2 to 4. 🙄🙄🙄,0,[],['🙄🙄🙄']
This is what antisemites Rashida &amp; Ilhan said after their party caved and added Islamophobia to a resolution that w…,0,[],[]
"@USER: American ""Wokeness"" is universally despised by people across the world. America is a globalist empire yet its people even mos…",0,[],[]
@USER: Years after years in jail. Imprisoned without evidence. Imprisoned for criticising the anti people anti Dalit anti Mus…,0,[],[]
@USER When it comes closer to the time when Muslim ummah will be in strife there will be many that will…,0,[],[]
@USER When it comes closer to the time when Muslim ummah will be in strife there will be many that will di…,0,[],[]
@USER @USER Its funny how inferiority-complex driven Hindu nationalists &amp; radicals throw the most r…,0,[],[]
@USER: “RSS in not anti-muslim or anti-christian. RSS is against monopolistic expansionism in the form of proselytizing evan…,0,[],[]
@USER @USER this really isn't the gag u think it is considering ur own faves...nvm but sure I'm problem…,0,[],[]
@USER: @USER Pretty clear it’s not about mandates since they invited a member of the German AdF party. An extreme far right…,0,[],[]
Anti-Intellectualism is a demon. Resist. Read books breathe fresh air go to the mosque awe at the architecture…,0,[],[]
@USER: @USER @USER @USER Domestic extremism remains a clear and present danger to our democracy. Anti-Jewish anti-…,0,[],[]
@USER Clearly you're aware of France's crimes to some level. I realize you chose to defend it because your per…,0,[],[]
@USER Tell us when Conservatives have EVER fixed our economy for anyone but the wealthy. Balanced a budget 1…,0,[],[]
@USER @USER @USER You are hatemongers who are anti muslim and don’t want muslims to live peacef…,0,[],[]
@USER @USER Leftists like you are traitors to the Western World. Most of you guys are anti-Semite anti…,0,[],[]
y’all lost y’all damn minds with this fr . y’all never go this hard when it comes to other racial matters but ok lo…,1,['damn'],[]
@USER @USER @USER Most #Muslims are. We had another @USER whose twitter account got…,0,[],[]
@USER Qasim saw that in the name of making peace in the world anti-islamic forces will wage war and des…,0,[],[]
@USER @USER @USER @USER @USER Holy shit this is the dumbest thing I’ve ever…,1,['shit'],[]
@USER @USER @USER @USER @USER What is a white nationalist A white super…,0,[],[]
"@USER: Western-backed insurgents in Myanmar founded a parallel ""unity government."" One of its leaders is Min Ko Naing who was…",0,[],[]
@USER: “RSS in not anti-muslim or anti-christian. RSS is against monopolistic expansionism in the form of proselytizing evan…,0,[],[]
@USER @USER @USER @USER You aren’t very educated. Clearly. If it was a muslim ban he…,0,[],[]
@USER Anti-Zionism = Jews are nice in Israel. #ApartheidRegime means THEY choose to be away from YOU. Why is t…,0,[],[]
@USER A time will come when Muslim ummah will be in strife and anti-islamic forces will capture major M…,0,[],[]
@USER: Just going to put it out there. As a Black Muslim… cheering on Morocco is CONFLICTING as heck for me. I’m not feeling the sam…,0,[],[]
"@USER: American ""Wokeness"" is universally despised by people across the world. America is a globalist empire yet its people even mos…",0,[],[]
"@USER: American ""Wokeness"" is universally despised by people across the world. America is a globalist empire yet its people even mos…",0,[],[]
@USER: Take away the anti-Muslim hatred the numerous violent assaults the hundreds of thousands of pounds in donations spunked aw…,0,[],[]
@USER Anti Israel of course but also anti Australian anti Western and pro muslim. Typical Green. Probably our future.,0,[],[]
"@USER: Why does the entire ""Muslim Ummah"" scream so loudly for Palestine but can barely say 5 words for Afghanistan or Iran What'…",0,[],[]
@USER Qasim saw that in the name of making peace in the world anti-islamic forces will wage war and destr…,0,[],[]
"@USER: Why is Bollywood boycotted @USER says ""Muslims have success in B'wood which bothers Hindu right""@USER sa…",0,[],[]
Like we're all - Jewish Christian atheist Muslim Buddhist - tripping along here thinking gnomes are just these…,0,[],[]
@USER Qasim saw that in the name of making peace in the world anti-islamic forces will wage war and de…,0,[],[]
@USER @USER @USER @USER When it comes closer to the time when Muslim ummah will be in str…,0,[],[]
@USER: The only war that anti Zionist states have actually won against Israel is the propaganda and PR war; whilst simultaneously…,0,[],[]
@USER: You're butt-hurt because a statement concerning anti-Semitism includes Muslims. Because after all you want to separate…,0,[],[]
@USER: In the discussion about global anti-Muslim and anti-Arab violence remember when Israeli soldiers wore shirts about killing…,0,[],[]
Check out 1 Pair Nipis Thin Murah Ankle Pendek Anti Slip Women Muslimah Muslim Stokin Kulit Stoking Stocking Skin S…,0,[],[]
You're butt-hurt because a statement concerning anti-Semitism includes Muslims. Because after all you want to sep…,0,[],[]
“Brigitte Gabriel” whose real name is بريجيت غابرييل that’s Hanan Qahwaji to you and me enjoys anti-Islam activi…,0,[],[]
@USER @USER gee I wonder why a ton of people started assaulting Muslims…,0,[],[]
@USER: The only war that anti Zionist states have actually won against Israel is the propaganda and PR war; whilst simultaneously…,0,[],[]
@USER: The only war that anti Zionist states have actually won against Israel is the propaganda and PR war; whilst simultaneously…,0,[],[]
"@USER I presume you also know of the French president's remarks about our religion where he said ""Islam is in…",0,[],[]
@USER Islamic countries were captured by anti-Islamic forces and Prophet Muhammad SAW instructed Qasim to…,0,[],[]
@USER: “RSS in not anti-muslim or anti-christian. RSS is against monopolistic expansionism in the form of proselytizing evan…,0,[],[]
tweet,label,hate_words,emojis
🔪 Among Us x @USER 🔪 Benoit Blanc’s next great case figuring out why all these spacebeans keep dying smh.…,0,[],"['🔪', '🔪']"
I just listed a new collab on @USER created alongside the incredibly talented @USER This artwork…,0,[],[]
mercury + venus are now in capricorn.this is not the time to lead ppl on or be messy with your intentions.be cl…,0,[],[]
@USER: a little gift for reaching 50k thank u everybody🔪💗,0,[],['🔪💗']
"@USER maybe if you didn't make a meanie gives me a mini heart attack ""joke"" at 2am 🔪",0,[],['🔪']
@USER: It's a pleasure to meet you. Name's Grey - a Wandering Oni blessed by the Seven Gods of Fortune. 🔪🍃Twitch:,0,[],['🔪🍃']
@USER @USER @USER @USER Oh no 🖐🏼⚡️🔪,0,[],"['🖐🏼⚡', '🔪']"
@USER Fire Agent 75 how your skills have developed they have 🔫🐰👑😼🔪,0,[],['🔫🐰👑😼🔪']
@USER: Which killer do you wish had survived 🔪🩸#Scream #ScreamVI #horror #ScreamMovie,0,[],['🔪🩸']
@USER: I’ve updated my plans for you. 🔪 The new #ScreamMovie is now coming to theatres March 10 2023.,0,[],['🔪']
Happy birthday @USER.🖤🔪🫡,0,[],['🖤🔪']
@USER ill k word you go watch it 🔪🤭👍,0,[],['🔪🤭👍']
@USER: Wishing an 👏🤝 prosperous happy birthday to our team of superstar @USER 's #Jailer 🔥 and a successful talented @…,0,[],"['👏🤝', '🔥']"
@USER: Our next Spooky Space is scheduled for Dec 14th at 9 PM ET Join us for announcements on new team members direction o…,0,[],[]
@USER: guys i stole this from tl which one am i 1. 🖤💣🌚♣️ 2. 🎨🍯🌸💓 🕸️☠🎱🕷 🍧✨🌈🌼 ♠️🔪⛓🎥 🌷💞…,0,[],"['🖤💣🌚♣', '🎨🍯🌸💓', '🕸', '☠🎱🕷', '🍧✨🌈🌼', '♠', '🔪⛓🎥', '🌷💞']"
Curiosity 6 About Fifteen.-Fifteen has a certain passion for knives and sharp objects in general.🔪🔪🔪,0,[],['🔪🔪🔪']
@USER: Wishing an 👏🤝 prosperous happy birthday to our team of superstar @USER 's #Jailer 🔥 and a successful talented @…,0,[],"['👏🤝', '🔥']"
@USER: Wishing an 👏🤝 prosperous happy birthday to our team of superstar @USER 's #Jailer 🔥 and a successful talented @…,0,[],"['👏🤝', '🔥']"
@USER: a little gift for reaching 50k thank u everybody🔪💗,0,[],['🔪💗']
@USER: Halloween 6: The Curse of Michael Myers 🔪,0,[],['🔪']
@USER: Ladies take what’s yours 🔪Any women who engages with this post is eligible for a FREE MINT 💃🏻Tag 3 lady mobsters 💎Men…,0,[],"['🔪', '💃🏻', '💎']"
@USER: i might kill my ex 🔪 not the best idea…,0,[],['🔪']
@USER: Do you think the kitchen fight was worth the wait 🔪 #HalloweenEnds,0,[],['🔪']
🦖: My Personal Top 10 Guest Wishlist/MK 12.Kenshiro~Fist of the North StarDeadpool~MarvelAkuma~Street FighterV…,0,[],['🦖']
@USER: Everybody talking about Priyanka 😂😂. Kitne jaalte hein log and even sree bitching about her dude👀🔪#PriyAnkit #PriyankaC…,1,['bitching'],"['😂😂', '👀🔪']"
@USER: Everybody talking about Priyanka 😂😂. Kitne jaalte hein log and even sree bitching about her dude👀🔪#PriyAnkit #PriyankaC…,1,['bitching'],"['😂😂', '👀🔪']"
@USER: Wishing an 👏🤝 prosperous happy birthday to our team of superstar @USER 's #Jailer 🔥 and a successful talented @…,0,[],"['👏🤝', '🔥']"
@USER: This Gang is destroying everyone in the house 💀🔪{#MCStan #ShivThakare #SumbulTouqeerKhan },0,[],['💀🔪']
@USER: Wishing an 👏🤝 prosperous happy birthday to our team of superstar @USER 's #Jailer 🔥 and a successful talented @…,0,[],"['👏🤝', '🔥']"
@USER: Drew Barrymore and Wes Craven in Scream 1996 #BehindtheScenes 🔪,0,[],['🔪']
@USER: a little gift for reaching 50k thank u everybody🔪💗,0,[],['🔪💗']
o1 diffuse monochrome wrinkle duplicate 😊🍃🔪,0,[],['😊🍃🔪']
@USER: Time for another holiday of horror Tonight's pick is #ChristmasBloodyChristmas 🎅🔪🤖#NowWatching #Shudder,0,[],['🎅🔪🤖']
"@USER: MACE v GHOST 🔪🩸""You never did know when to give up ghost.""""And you never did know when to shut up.""#MWII #MW2 #ghost",0,[],['🔪🩸']
@USER: Elon Musk has given a voice to racism misogyny and antisemitism on Twitter.He reinstated Trump. Conman Tax cheat Rap…,0,[],[]
@USER: Everybody talking about Priyanka 😂😂. Kitne jaalte hein log and even sree bitching about her dude👀🔪#PriyAnkit #PriyankaC…,1,['bitching'],"['😂😂', '👀🔪']"
@USER: Ladies take what’s yours 🔪Any women who engages with this post is eligible for a FREE MINT 💃🏻Tag 3 lady mobsters 💎Men…,0,[],"['🔪', '💃🏻', '💎']"
After 300+ votes #Terrifier2 has been voted BEST horror movie of 2022 🔪🔪🔪🔪🔪🔪🔪🔪🩸🩸🩸🩸🩸🩸@USER…,0,[],['🔪🔪🔪🔪🔪🔪🔪🔪🩸🩸🩸🩸🩸🩸']
@USER: Ladies take what’s yours 🔪Any women who engages with this post is eligible for a FREE MINT 💃🏻Tag 3 lady mobsters 💎Men…,0,[],"['🔪', '💃🏻', '💎']"
@USER: Ladies take what’s yours 🔪Any women who engages with this post is eligible for a FREE MINT 💃🏻Tag 3 lady mobsters 💎Men…,0,[],"['🔪', '💃🏻', '💎']"
@USER @USER @USER @USER @USER somthing is cooking 🔥🔪,0,[],['🔥🔪']
@USER: 🔪DAVID BILLA 🔪 #Thunivu #15YrsOfGOATBilla @USER,0,[],"['🔪', '🔪']"
Which vibe do I give 1. 🖤💣🌚♣️ 2. 🎨🍯🌸💓 🕸️☠🎱🕷 🍧✨🌈🌼 ♠️🔪⛓🎥 🌷💞💗🍥3. 👜☕🕰🤎…,0,[],"['🖤💣🌚♣', '🎨🍯🌸💓', '🕸', '☠🎱🕷', '🍧✨🌈🌼', '♠', '🔪⛓🎥', '🌷💞💗🍥', '👜☕🕰🤎']"
